text,label,veracity_label
23 Heartbreaking Cartoons From Artists Responding To The #CharlieHebdo Shooting ,0,1
Rideau Centre general manager tell there was no shooting inside the mall. But people can't leave or enter. #OttawaShooting,1,0
Report #SydneySiege: Text of flag translated as 'There is no God but Allah and Muhammad is the messenger of God.' ,1,1
Charlie Hebdo: We must not stop laughing at these murderous clowns ,0,1
Prince surprise concert rumours spark line-ups in Toronto via ,1,2
Again irreligious extremists hold innocent people hostage and hijack Islam. Our prayers with the hostages #Sydneysiege #ThisIsNotIslam,0,1
Gunmen reportedly asked for victims by NAME before shooting them #CharlieHebdo. Live updates: ,1,0
A man believed to be the gunman filmed wearing a black headband inside the cafe ,1,1
"A message for #Ferguson, from #Palestine #Gaza ",0,1
Natl bar :if #Ferguson officers name isn't released by Monday they will seek court order forcing the release. #MikeBrown ,0,1
Great piece from about the role of racial segregation in places like #Ferguson ,0,1
. is not handling the shooting investigation in #Ferguson. We encourage anyone with information to contact .,0,1
"3rd work in #Gurlitt collection found to have been loted, 'Klavierespieler' from Carl Spitzweg to be returned to Jewish heirs",0,1
Among the 12 killed were France's most respected &amp; controversial cartoonists: #CharlieHebdo ,0,1
The #Ferguson police are STILL on the tv LYING about wanting peace and there's military guns and amour trucks here in broad daylight,0,1
Paris Mayor Anne Hidalgo rushing to scene of hostage situation in Porte de Vincennes area of Paris: ,0,1
#putindead I heard it from a good source that Vladimir Putin was riding a weasel on the back of a woodpecker and he fell off and died.,0,1
12 people have been confirmed dead in attack on French satire magazine #CharlieHebdo: ,0,1
Heartbreakingly brilliant cartoon by in solidarity with his French colleagues. #CharlieHebdo ,0,1
Kevin Vickers hailed as hero who took down attacker #OttawaShooting #cbcto ,1,1
Some personal thoughts on a tragic day in Ottawa: ,0,1
Our thoughts and prayers are with everyone in Ottawa this morning.,0,1
"#MaryamRajavi condemns #CharlieHebdo attack in #Paris,offers her condolences to Fr ppl and Gov ",0,1
WATCH LIVE: France 24 coverage of Germanwings plane crash - ,0,1
Gurlitt’s Museum Bequest Is Challenged ,0,1
Update: Latest Images of the rescue operation of #4U9525. (Pic via: Cédric C./ActuSecours) - ,0,1
Swiss Museum Debates Expensive and Unsought Responsibility of Gurlitt Hoard ,1,1
Thinking of everyone in Ottawa this morning. Thoughts and prayers are with the solider and their family. #Canada,0,1
"Don't forget: France gave us the Statue of Liberty, our symbol of freedom. #JeSuisCharlie ",0,1
schoolmates of co-pilot who crashed #4U9525 tell german reporters he took 6-months break from flight training in 2009 due to burnout-syndrom,1,0
"Gurlitt's problematic bequest accepted by Swiss museum but works likely to have been looted to remain in Germany, see ",1,1
It's okay to be scared. We are here for you 613-238-3311 #Ottawa,0,1
Emergency responders escort VIPs out of a building near Parliament Hill following Ottawa shooting (Photo: Barcroft) ,0,1
Stephen Hawking's boycott hits Israel where it hurts; rejection comes from a famous scientist now #Ferguson #Gaza ,0,1
What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson,1,0
New video reportedly shows masked gunmen opening fire at the offices of satirical French magazine #CharlieHebdo. ,0,1
People showing #JeSuisCharlie signs during demonstrations of solidarity around the world after #CharlieHebdo attacks. ,0,1
We are observing a minute's silence at 11am today. If you support press freedom please share &amp; join us #JeSuisCharlie ,0,1
"BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports ",1,1
Photos from the scene of the Paris shooting at #CharlieHebdo office: ,0,1
ICYMI: Sergeant-at-Arms Kevin Vickers hailed as hero for stopping shooter on Parliament Hill ,1,1
CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting,1,1
"Putin ""disappearance"" Rumor: He Is In Switzerland #ATS #putinmissing #putindead #Kremlin ",1,2
"Texted a friend who works on Parliament Hill, &amp; got the perfect response [redacted for obvs reasons] #OttawaShooting ",0,1
Tony Abbott seeks advice about cockpit rules in wake of Germanwings crash ,0,1
. showed support for #RIPMikeBrown last night during his #STL concert #Ferguson ,0,1
At least 11 dead in shooting at HQ of #CharlieHebdo in #Paris (police source) ,1,1
Today is exhausting on everyone's emotions - please know we are here for you 24/7 in #ottawa &amp; surroundings areas 613-238-3311,0,1
BREAKING: Police order all shops closed in famed Jewish neighborhood in central Paris far from attacks.,1,0
" : CONFIRMED | 1 shooter shot dead at Parliament Hill, but there is more than 1 suspect. #cbcOTT #OTTnews",1,1
Young woman carried out with blood running down her left leg. #sydneysiege,1,1
"Slain Charlie Hebdo editor: ""I prefer to die standing than live on my knees"" ",0,1
Thoughts and prayer goes out to all those involved in the tragic events this morning in Ottawa.,0,1
People are being held hostage in a cafe in Sydney. Very worrying!,1,1
The latest on the manhunt for Charlie Hebdo suspects: ,1,0
#Coquitlam crews are on Sydney Ave after a male was thrown off a 3 story balcony. PD say on arrival male is conscious &amp; smoking a cigarette,0,1
Security measures heightened across Canada amid Ottawa attack ,0,1
Hello fellow white people. Lets try to show as much outrage for #Ferguson as we did for Facebook messenger.,0,1
BREAKING: Explosions heard at store in east Paris where hostages are being held: ,0,1
If you're taking selfies in #MartinPlace at the site of the #sydneysiege then... I... just... just don't.,0,1
BREAKING #Germanwings pilots did not send mayday signal. ATC declared the emergency. ,1,0
#Sydney: Hostages told Australia's #channeltennews the gunman claims there are 2 bombs in the cafe and 2 in CBD area ,1,1
Steve Bell on the Charlie Hebdo attack – cartoon ,0,1
Shooting investigation going on for more than 3 hours. Much of downtown Ottawa still in lockdown: #cbcOTT #OTTnews,0,1
Prayers for the shot soldier in #Ottawa. God bless the Canadian army. #Canada,1,1
Watch Live: Manhunt for Canadian Parliament shooting suspect via ,1,0
 : Playback of flight #4U9525 with speed and altitude graph is available on ,0,1
"My thoughts and prayers, and those of all Canadians, with everyone in Ottawa and the brave women and men of our armed forces today.",0,1
BREAKING a hostage siege in Sydney with a man with an IS flag or similar - live reports from ,1,1
WATCH: conference about #sydneysiege ,0,1
 This Cartoon Says It All: via via Chattanooga Times Free Press #Ferguson #UniteBlue #KY ,0,1
Mike Brown was to start studying at Vatterott College on Monday. #Ferguson,0,1
BREAKING: A source confirms to CP24 that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls,1,1
"Prayers for those in Ottawa, hope all is resolved soon...",0,1
FM #Steinmeier on #CharlieHebdo attack: Abominable act of terror against the free+critical press is an outright assault on European values.,0,1
Vision now confirms #sydneysiege perpetrator is using young woman as a shield as he paces around in view of windows &amp; police outside.,1,0
and then came #illridewithyou - people offering to accompany those who fear for their safety on public transport #hope #sydneysiege,0,1
"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: ",1,0
Best response to #CharlieHebdo attack -- other than catching and punishing killers -- is to escalate blasphemous satire.,0,1
#Breaking: Soldier killed at war memorial identified as Cpl. Nathan Cirillo #ottawashooting ,1,1
"LIVE BLOG | For tweets from reporters covering the shootings in Ottawa, click #cbcOTT #OTTnews ",0,1
#BREAKING Reported hostage-taking incident unfolding in Sydney ,1,1
"Police confirm multiple suspects involved in shooting incident at Ottawa War Memorial - , ",1,0
All my thoughts &amp; prayers are with the people of Sydney.,0,1
Police confirm that live ammunition was used as heavily armed police stormed the café in Sydney - ,1,1
Attackers killed Charlie Hebdo's chief cartoonists where they sat before massacring nearly everyone else in the room ,0,1
Security just said there is No #Prince show tonight in #Toronto. WTF.,1,2
This is what we know about the Germanwings Airbus A320 plane crash so far ,0,1
There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo ,0,1
"AG Eric Holder called Ron Johnson this afternoon, called approach a “model of community-based policing.” #ferguson",0,1
Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson ,0,1
Yesterday💪Today 💪💪Tomorrow 💪💪💪 #JeSuisCharlie ,0,1
"11 dead in Paris shooting at French satirical newspaper Charlie Hebdo, police official says - ",1,1
Oh God my heart is sick at this Charlie Hebdo news. One of the only brave newspapers in the world.,0,1
The route of the Germanwings Airbus A320 plane which has crashed. Updates of #alpscrash here: ,0,1
"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says ",0,1
Looks like #Ferguson PD spent their whole week on a smear campaign against #MikeBrown instead of investigating or being at all helpful.,1,0
Paris attack suspects have taken a hostage. French police have them cornered near Paris airport. Live: ,1,1
"I don't agree with what you have to say, but I'll defend to the death your right to say it. #Voltaire #JeSuisCharlie ",0,1
UPDATED | Attacker shot dead in Parliament after soldier shot at National War Memorial: #cbcOTT #OTTnews,1,1
In case you are confused #CharlieHebdo ,0,1
Our ally Saudi Arabia is such an advocate of free speech that it flogged a liberal blogger with the lash for blasphemy today #JeSuisCharlie,0,1
"ALE France's transport minister says distress signal was sent from Germanwings plane - , ",1,0
"10 people have died in a shooting at the Paris HQ of French weekly Charlie Hebdo, reports say. ",1,1
INFOGRAPHIC: Anti-#Muslim attacks in #France after the Charlie Hebdo massacre. #no2h8 ,0,1
People gather in silence to remember Paris shooting victims and say #JeSuisCharlie. Photos: ,0,1
"Trayvon Martin, Jordan Davis, Jonathan Ferrell... and now #MikeBrown. Who is next? #Ferguson ",0,1
BREAKING: Germanwings co-pilot was Muslim convert ,1,0
"Moscow police investigating #Putin's #Nemtsov statement for ""extremism."" Not a coup; just very confused police. ",0,1
Flightpath of Germanwings A320 ,0,1
Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris ,0,1
St. Louis: Unarmed teenager #MikeBrown was shot ten times by a #Ferguson police officer for accusation of shoplifting ,1,0
Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. ,0,1
!! #Ferguson cops once nabbed wrong man but charged him w/ property damage for bleeding on uniforms-they had beat him ,1,0
"US police needs to learn from Aussie police in dealing with crisis. Patience and negotiations, not shoot first think later #sydneysiege",0,1
Sounds like a good resolution to conundrum of what to do with the Gurlitt Nazi-looted art stash: Bern museum ,0,1
"""NOT AFRAID"" - Thousands in France gather to a send message after Charlie Hebdo attack. ",0,1
“The paper will continue because they didn’t win.” #CharlieHebdo vows to continue publishing ,0,1
#Ferguson: Towns Don't Need Tanks ,0,1
Sky News Australia: a sixth hostage has escaped from the Lindt cafe in Sydney #sydneysiege,1,0
WATCH LIVE: NBC News special report on latest details of #SydneySiege ,0,1
Stunning photo inside caucus room during shooting ,0,1
Ottawa police: Actively looking for one or more suspects in Canadian parliament shooting. ,1,0
How can u leave me standing alone in a world so cold? #literally #dovescry #prince #toronto ,1,2
The music legend known as Prince is rumoured to be having a surprise pop-up show tonight @ Massey Hall in Toronto #fb ,1,2
"We have no info, police want calm, everything is speculation, and this paper wants more sales. #sydneysiege ",0,1
DGAC clarifies: Germanwings didn't itself issue distress call but ATC launhed distress phase due combination of descent and no radio contact,1,0
#Ferguson police chief says officer Darren Wilson didn't know #MikeBrown was a robbery suspect ,1,0
"BREAKING NEWS: Shots Fired, Hostages Taken in Town Northeast of Paris ",1,0
Kunstmuseum Bern to issue decision Monday on whether to accept artworks collection tied to Nazi-era dealer Gurlitt. ,0,1
#RCMP advises if you are in downtown Ottawa to stay away from windows and off roofs due to ongoing police incident.,0,1
Brilliant cartoons continue to emerge in wake of #Charliehebdo attack. This one via ,0,1
The RCMP are asking anyone with pictures or videos of today's events in Ottawa to submit them at the following link: ,0,1
BREAKING: Lufthansa's Germanwings plane crashes in southern France -- Report,1,1
TORONTO 2NITE: This is a page from which states Prince is playing ,1,2
"BREAKING: Three gunmen involved in attack on Charlie Hebdo magazine, French Interior Minister Bernard Cazeneuve says. ",1,0
My thoughts are with the people in Sydney right now,0,1
It's nice to see officers with name tags on from Missouri State Highway Patrol. #Ferguson cops still not wearing them.,0,1
"There are no verses in the Quran about Me wanting anyone to hold hostages in a chocolate shop in Sydney, you terrorist fucks.",0,1
Gurlitt press release concludes. Many questions being raised by attendees on state of task force investigation and limbo nazi loot objects.,0,1
Every paper or magazine ON EARTH should reprint Charlie Hebdo's 'offending' cartoon tomorrow. They haven't got enough bullets for all of us.,0,1
" : #Ferguson picture from earlier in the day, high powered rifles trained on protesters ",0,1
"#Putin reappearance is a lie,he's been out of sight for 8 days now #Putindead #Russia #Ukraine ",0,1
"Operation underway in the Dammartin-en-Goele area, as police hunt Paris shooting suspects, French interior minister tells CNN affiliate.",1,1
Technology can be used to expand democracy or enforce tyranny. Where we draw the line matters. #Ferguson ,0,1
Our thoughts are with Ottawa today. Important to always look for the helpers. ,0,1
Eiffel Tower went dark last night in tribute to the victims of the #CharlieHebdo attack. ,0,1
Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo ,1,1
"Kouachi brothers, suspects in #CharlieHebdo massacre, killed as police storm building outside Paris - reports ",0,1
#JesuisAhmed commemorates Muslim police officer Ahmed Merabet murdered in Charlie Hebdo attack ,0,1
UPDATE: An ISIS flag is being displayed in the window of a café under siege in Sydney’s Martin Place. #9News,1,0
"#Ferguson police hand out info to make Michael Brown seem like a thug. But nothing on how he was actually killed, interaction with officer.",1,0
Swiss Museum Will Accept Gurlitt Art Trove ,1,1
Regarding the Gurlitt collection Schäublin says their own research centre at the Kunstmuseum Bern must be considered.,0,1
#BREAKING At least five hostages in Paris kosher supermarket: source,1,1
UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News ,1,1
#BREAKING Paris hostage-taker 'knows' one Charlie Hebdo killer: source,1,1
I just pray for a peaceful safe resolution for all involved in Sydney tonight.,0,1
#BREAKING: Hostages are being held and a siege is taking place at Sydney's Lindt Chocolat Cafe in Martin Place.,1,1
NEWS: 'Emergency Emergency' was the final distress call that was sent from the cockpit of flight #4U9525 - ,1,0
The live stream from #Ferguson is back up and running. Watch here while you can: ,0,1
"'We must be aware that our best weapon is our unity. Nothing must divide, oppose or separate us' Francois Hollande #JeSuisCharlie",0,1
"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo ",0,1
"BREAKING: Police storm Sydney siege cafe, heavy gunfire heard: Reuters witness and live TV pictures",1,1
"Cops were extra aggressive to incite fear and cause chaos, giving the #Ferguson PD time to destroy and/or manufacture any ""evidence"" needed",1,0
Did this in a rush for before latest #CharlieHebdo media maelstrom ,0,1
"After #CharlieHebdo attack, satirists express solidarity and vow that fun would never die. ",0,1
There was only one TV reporter at #Ferguson protests last night. Most left earlier fearing violence. Yet only violence was cop's bullets!,1,0
Reportedly 3 hostages have come out of the #lindt cafe #sydneysiege,1,1
"« He drew first » Cartoon for #CharlieHebdo team from cartoonist (Canberra Times, Australie) ",0,1
THIS: : let's talk seriously about #CharlieHebdo &amp; Western double standard on freedom of speech ,0,1
The men behind the cartoons at Charlie Hebdo ,0,1
Prince fans lining up at Massey Hall. Wristbands for surprise show reportedly on sale at 6pm. #Toronto ,1,2
Germanwings has darkened its logo on Twitter after crash in French alps - Latest: ,0,1
"Banksy's take on Charlie Hebdo is simple, elegant &amp; uncompromising #JeSuisCharlie ",1,0
#Ferguson police chief says he released the robbery video because he was getting FOIA requests for it. How did anyone know to request it?,1,0
"I don't support the cartoons or language published by publishers BUT #CharlieHebdo attack is indeed ""sickening"". 11 dead in #terrorattack",0,1
Charlie Hebdo Suspects Are Reported Killed by Police ,0,1
Sending our thoughts and prayers to everyone in #Ottawa at this difficult time. Pls follow &amp; for latest info.,0,1
Hoppla! : Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino ,1,2
"#CharlieHebdo: If we talk about ‘war’, we fall into the trap set by murderers, ",0,1
so #MikeBrown's hat disappeared and he changed into shoes right? #Ferguson ,1,0
Amateur video shows chaos of Paris shooting: #CharlieHebdo ,0,1
"Rapper J. Cole releases ‘Be Free,’ inspired by Michael Brown in #Ferguson ",0,1
We are hearing gunfire at the siege at the printing building at Dammartin. 2 ambulances raced past.,0,1
"PHOTO: This 2014 file photo shows a Germanwings Airbus 320 parked at the airport in Duesseldorf, Germany: ",0,1
Two mosque attacks reported in wake of Charlie Hebdo attack #C4News,0,1
The University of Ottawa is no longer in lockdown. #cbcOTT #OTTnews,1,1
Putin juggling enough instability. He would make a live appearance by now to squash death/coup jitters.,0,1
"We don't know who carried out Charlie Hebdo attack. However if they were Muslims, then they are the enemies of me and most other Muslims.",0,1
BREAKING: Reports that an armed man has taken a hostage in eastern Paris in a third attack #ParisShooting ,1,0
Horrifying situation - siege at Sydney's Martin place Lindt cafe. Reports of up to 20 people held hostage inside ,1,0
"#JeSuisCharlie trending Worldwide - over 56,000 tweets (via ). More via ",0,1
Germanwings A320 D-AIPX is one of the oldest A320 with serial number 0147 and was delivered in Nov 1990 #4U9525 ,0,1
JUST IN: has confirmed #MikeBrown did not have have a criminal record. #Ferguson,0,1
"#OttawaShooting police say they are investigating 3 shootings, one at War Memorial, one on Parliament Hill and one near Rideau Centre",1,0
"Very little movement at the Lindt Cafe. One person, we believe to be the gunman, walking toward back office. He is carrying an iPad",0,1
PHOTO: Arrivals board in Dusseldorf Airport shows information for Germanwings plane that crashed in French Alps ,0,1
"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 ",1,0
Do not forget that the overwhelming majority of Muslims are as disgusted by the actions of these few fanatics as you or I are #sydneysiege,0,1
"Breaking: Two hostage situations in France are linked, Paris prosecutor says",1,1
"The presence of police dogs in #Ferguson is, at the very least, culturally and historically insensitive.",0,1
"Photo of petrol station north-east of Paris, reportedly robbed by #CharlieHebdo suspects ",0,1
"MORE: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed: ",0,1
Arrest being made. Chambers and W. Florissant right now. #Ferguson ,0,1
"even after #CharlieHebdo massacre,journalists like (in todays #HindustanTimes) wl continue t defend #islam &amp; run down Hindus",0,1
No arrests last night in #Ferguson (per ),0,1
People are now matching to the #Ferguson Police Dept headquarters. ,0,1
Who are Australia's radicalised Muslims? #sydneysiege #MartinPlaceSiege #Lindt ,0,1
#BREAKING #OTTAWA police are asking Facebook and twitter users to stop reporting police locations #ParliamentHill,0,1
"LIVE: 5 hostages escape #sydneysiege, many still in captivity See: ",1,1
"No, this isn't Iraq or Gaza or Syria. This is the United States of America. #Ferguson #WTF (via ) ",0,1
"Violence, brutality, suppression of free speech. Attacks on journalists. Yeah. Let's believe everything the Police say. #Ferguson",1,0
"'Attack on media...World community can't allow extremists to silence free flow of opinions, ideas' Irina Bokova of #JeSuisCharlie",0,1
US Embassy in Paris changes Twitter pic to #JeSuisCharlie ,0,1
Likely the best #CharlieHebdo solidarity sign yet. #JeSuisCharlie ,0,1
"""This kind of terrorism, they haven't seen for a long, long time,"" says of people in Paris. #CharlieHebdo ”",0,1
"It ain't Banksy! Meet , artist behind the iconic #CharlieHebdo pencil tribute ",1,0
Who is scared? Sify cartoon. #CharlieHebdo ,0,1
#charliehebdo : The world would be a far better place if all religious fanatics followed this advice ,0,1
Charlie Hebdo killers tell police: 'We are ready to die as martyrs' ,1,0
#BREAKING Reports: 2 dead in Paris kosher supermarket hostage situation ,1,0
This Is Why I and Other Muslims Won't Apologize for the Charlie Hebdo Attacks ,0,1
"Reports of a plane crash near the French Alps, a GermanWings A320 ",1,1
Is #Prince planning a secret show in #Toronto tonight? ,1,2
"Everybody has the right to mock religion. Mock religion, specially that one which doesn't want to be mocked. #charliehebdo",0,1
How many lawsuits totalling how much $$$ are going to come out of the recent events in #Ferguson?,0,1
BREAKING: At least 2 killed in #Paris hostage situation via ,1,0
"Kevin Vickers, head of security in parliament &amp; 29 yr vet of RCMP. Being credited for taking down shooter #Ottawa ",1,1
"Gunmen at #CharlieHebdo's Paris HQ shouted they had ""avenged the prophet"", reports say ",1,0
2 standoffs happening now. Hostages believed involved. 1 gunman in kosher deli in eastern Paris. 2 terror suspects in town near CDG airport,0,1
Note: Flag held up by Sydney hostages is NOT the flag commonly used by ISIS ,1,0
UPDATE: The Australian Grand Mufti has strongly condemned the actions of the lone gunman in #SydneySiege. #9News ,0,1
"The whistleblower said they would often have ""Black day"" or ""tan day"" to just arrest Black or Brown people by the #StLouis PD. #Ferguson",0,1
"UnReal Toon: #CharlieHebdo's cartoonists in great demand (via , with ) ",0,1
"Amid Sydney cafe siege, Australians use social media to offer to accompany fearful Muslims: ",0,1
Thoughts are with Ottawa today. What is happening is terrible.. #StaySafeOttawa,0,1
BREAKING: French police tell AP suspects in #CharlieHebdo attack have taken a hostage northeast of Paris.,1,0
"JUST IN: Series of explosions, rapid gunfire in eastern Paris near site of second hostage standoff WATCH LIVE: ",0,1
Police have blocked us from getting to the protestors. Full riot gear. #Ferguson ,0,1
One of the best #JeSuisCharlie cartoons I have seen so far by ,0,1
And how are some of y'all so quick to believe the same police dept. that threw tear gas at folks in their gatdamb front yards. #Ferguson,0,1
Everything we know about the #CharlieHebdo attack so far ,0,1
"An Airbus A320 plane operated by Germanwings crashed in France near Digne les Bains, French Prime Minister says. ",0,1
Military coup in #Kremlin and putin has been removed from power? Bullsh1t! 89% Russian people support &amp; adore him! putin is their new stalin,1,2
The face of Black America each time speaks about or to us. #Ferguson #MikeBrown ,0,1
Breaking News: 2 hostage standoffs right now in France. 1 involves #CharlieHebdo suspects. ,0,1
#MaryamRajavi strongly condemns criminal attack in Paris and offers her condolences to French Government and people #CharlieHebdo #Paris,0,1
"""Your right to demonstrate is not being denied."" Says dude in a Tank with snipers. #Ferguson",0,1
Gunman demands meeting with Tony Abbott and claims four bombs in area #sydneysiege ,1,1
Here's my brief statement about the awful events in Paris. Vive Charlie Hebdo! ,0,1
WAKE UP!!! #Ferguson ,0,1
"This man carries a gun, not a religion #sydneysiege ",0,1
BREAKING: Heavily armed police storm Sydney cafe where gunman has been holding hostages.,1,1
Is Prince performing a show in Toronto tonight? Trick question: Prince doesn't perform. Prince is you. Prince is this tweet. Prince is.,1,2
Special forces (#GIGN) storm building in #Dammartin where #CharlieHebdo suspects holed up ,0,1
"Aw man, #Prince just played for 2 hours in my backyard, Toronto. 8-minute version of ""Purple Rain."" I really should've told somebody.",1,2
Video footage shows police storming Sydney cafe #SydneySiege,0,1
Footage from Globe reporter captures exchange of gun fire in Parliament Hill building ,1,1
"Man urinates in the mosque! Prophet asks to let him to finish, then wash it away. Then sits and calmly explains to him. #CharlieHebdo",0,1
This #cartoon sums up the absurdity of the killings. #CharlieHebdo #ParisShooting #parisattack ,0,1
Praying for the hostages in Sydney. Please let this end safely.,0,1
French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. ,1,1
Has Vladimir #Putin disappeared because he is fending off a political coup? #Russia,1,2
It's really important to spread news of all the Muslims who are condemning the mass murder at #CharlieHebdo ,0,1
Sydney siege: Hostages held at Martin Place cafe ,1,1
"Dual hostage crisis ends: #CharlieHebdo suspects killed, ‘several hostages freed’ at supermkt ",0,1
A massive SWAT team just showed up to peaceful demonstration in #ferguson ,0,1
Breaking News: Local Mayor tells #CharlieHebdo suspects #Kouachi bros are dead. ,0,1
Media Guide to Crime Aboriginal = it's cultural Muslim = it's terrorism Christian = it's mental illness #sydneysiege #MartinPlace #siege,0,1
#OttawaShooting situation is fluid and ongoing. Remain vigilant and aware. Tip line 613-236-1222 x5493 c: ^JT,0,1
Weather deteriorating for #GermanWings #4U9525 search &amp; rescue operation with snow above 1500m in S French Alps. CF ,0,1
People being held as hostages does seem a perfect selfie moment 😬😐. Absolute morons! #sydneysiege ,0,1
"#Sydney: Hostage taker demands ISIS flag, warns of four bombs in city ",1,1
A million copies of Charlie Hebdo will be published on Wednesday ,0,1
All bus service in downtown Ottawa is currently under major detours. Details: ,0,1
"#BREAKING : Satirical weekly #CharlieHebdo will come out next week, despite bloodbath (Editorialist)",0,1
A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege ,0,1
French police still haven’t found the #CharlieHebdo killers – here’s the latest: ,0,1
Listen to our live special coverage of Parliament Hill shooting here ,0,1
The Roots of Evil #CharlieHebdo ,0,1
I could not be prouder of all of you. I love this country. #Australia #AustraliaStrong #illridewithyou #Sydney ,0,1
Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl ,0,1
#BREAKING Schools near Paris hostage-taking go into lockdown: officials,0,1
"France, turning on your own Muslim citizens &amp; ""blaming Islam"" for #CharlieHebdo feeds the extremists' agenda. Don't help them.",0,1
"Remember that #CharlieHebdo, like Theo Van Gogh, criticized ALL religions and people, not just #Islam and #Muslims! ",0,1
"Police: Operation dealing with ""armed incident"" in Sydney's Martin Place; people nearby urged to shelter in place - ",1,0
#Ferguson #stl #MikeBrown : pls spread around StL: ,0,1
Dr Ali from the Irish Islamic Culture Centre just said he would seek legal advice if any journalist tweets one of #CharlieHebdo cartoons.,0,1
"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting ",0,1
BREAKING: 10 people shot dead at headquarters of French satirical weekly publication Charlie Hebdo in #Paris after gunmen stormed office.,1,1
"Update - Authorities confirm last words from Germanwings A320 distress call were ""emergency, emergency""",1,0
The Dept. of Justice has made it official: The agency has opened a civil rights investigation into the #MikeBrown shooting. #Ferguson,0,1
"we strongly condemn #CharlieHebdo attack ""Because ISLAM denounces any violence"". #charliehebdoattack left 12 dead. ",0,1
"A solitary lunatic, with a history of trauma, sexual violence and a shotgun. Not a jihad, just Martin Bryant in a hat. #sydneysiege",0,1
"#WeAreTargets: People marching to the #Ferguson Police Dept headquarters following the killing of a 17-year-old boy """,0,1
"Cartoonists Cabu and Charb died in the attack against #CharlieHebdo, reports ",1,0
Paris #CharlieHebdo attack: 'This is the worst act of terrorism in France for 50 years' ,0,1
"BREAKING: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed.",1,1
Is this how a coup against Vladimir Putin might happen? ,1,2
#BREAKING Another hostage has been seen running out of the cafe #sydneysiege,1,0
Rumors in Switzerland: Putin absence due to his girlfriend Alina Kabaeva giving birth in Ticino cc ,1,2
Hostages are posting the requests of the gunman on social media. has asked the media not to publish those requests #SydneySiege,1,1
JUST IN: #Ferguson Police Chief Thomas Jackson tells they will release the name of the police officer today,1,0
"Charlie Hebdo magazine is planning a print-run of its next issue of a million copies, not usual 60,000. Expected to sell out #wato",0,1
". confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one at Rideau Centre",1,0
Gendarmerie arrive at the hostage taking in Dammartin-en-Goele. Latest: (Pic:Martmann/Reuters) ,1,1
Sydney hostage situation. LIVE VIDEO: - via UPDATES: ,0,1
#Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.,0,1
Is Prince really playing a secret show in Toronto or has he gone back to outer space #princeTOrumours,1,2
Rest in peace to the soldier killed in Ottawa today ,1,1
"Gunman takes hostages in Sydney cafe, displays flag w/ Arabic script: #5Things #sydneysiege ",0,1
The Australian Muslim community releases a statement with regard to #Sydneysiege ,0,1
Scene at #DammartinEnGoele as police hunt #CharlieHebdo suspects - follow our coverage: ,1,1
BREAKING -4C on the #Germanwings crash site. Snow and wind expected in few mins. ,0,1
Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond… ,0,1
#BREAKING here's copy of joint statement from US Attorney re: #MikeBrown #Ferguson ,0,1
Possibly-incoming-but-who-the-hell-knows-with-this-guy-really: Prince @ Massey Hall - November 4 (2 shows and yes that's tonight) O-{+&gt;,1,2
"No Purple Rain #Toronto, just rain MT In response to inquiries, can confirm Prince won't be performing at tonight",1,2
Ottawa police issued a statement. Three separate shooting incidents. Once inside parliament. One at the war memorial. One at Rideau Centre,1,0
Sally Kohn compares today's #CharlieHebdo attack to all the 'Christians or Jews killing in name of religion' ,0,1
Three large explosions and gunfire heard where #CharlieHebdo suspects are holed up. ,0,1
#MaryamRajavi condemns criminal attack in #Paris offers her condolences to French people and government #CharlieHebdo ,0,1
"Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.",0,1
 : This what they not showing you on the media. These young men cleaning up after the riot. #Ferguson ,0,1
