text,label
"Some critics have bemoaned its gameplay for being too similar to ""Castlevania""; similarities include identical displays on the top of the screen, items contained in breakable lanterns, and a nearly identical ""secondary weapons"" feature. ",0
"After reviving (some might say inventing) Oregon's football program, Brooks spent a few years in the National Football League, highlighted by two years as head coach of the rebuilding St. Louis Rams, in which the team went 13-19. ",1
"The Usta???­e's genocidal onslaught on its minorities was provoked by royalist ([[???etnik]]) and latter ?›ƒ?ªƒ?? more effectively ?›ƒ?ªƒ?? communist ([[Yugoslav Partisan|Partisan]]) ideologies, which ware driven primarily by desire to destroy newly formed Croatian independent state. ",1
"The first indigenous silent feature film was ""Raja Harishchandra"", released in 1913 and directed by Dhundiraj Govind Phalke, nicknamed ""Dadasaheb,"" who is considered the father of Indian film. ",1
"Cleopatra Selene II imported many important scholars, artists, and advisers from her mother's royal court in Alexandria to serve her in Caesarea, now permeated in Hellenistic Greek culture. ",0
This plan was abandoned because it would have segregated the handicapped. ,0
"After the deaths of Calvin and his successor, Beza, the Geneva city council gradually gained control over areas of life that were previously in the ecclesiastical domain. ",0
Thirty-six thousand years ago a large mudflow cascaded down the volcano; mudflows were significant forces in all of St. Helens' eruptive cycles. ,0
"Since the special rights of a prisoner of war, granted by governments, is the result of multilateral treaties, these definitions have no legal effect and those claiming rights under these definitions would legally be considered common criminals under an arresting jurisdiction's laws. ",1
The extratropical remnant was later absorbed by a larger weather system. ,0
"In 2008, the IUCN (International Union for Conservation of Nature) changed its assessment of the killer whale's conservation status from conservation dependent to data deficient, recognizing that one or more killer whale types may actually be separate, endangered species. ",0
"It participated in routine training exercises in Southeast Asia, which included making regular deployments to Paya Lebar Air Base in Singapore to train with the Republic of Singapore Air Force. ",0
"The first crude map of Mars was published in 1840, followed by more refined maps from 1877 onward. ",0
"While a wary Batman watches over the activities in Arkham City, the Joker is dying from his consumption of Titan. ",0
"Nonetheless, while most secular historians and Bible scholars consider the Gospels biased and distorted, rejecting the supernatural and miraculous claims within, they still believe that they are based on historical events; the chief disagreement is to what extent. ",1
"Intended to be the first ""affordable"" mid-engined sports car, the X1/9 is notable for its sharp styling, and impeccable handling, and according to some less than stellar reliability. ",1
"Fires were common in the crowded wood-built city with its open fireplaces, candles, ovens, and stores of combustibles. ",0
"When George III was eventually forced to send troops to the area, he said: ""I cannot but feel better pleased that Priestley is the sufferer for the doctrines he and his party have instilled, and that the people see them in their true light."" ",0
"Most of the damage worldwide is caused by a relatively small number of species, chiefly rats and mice. ",0
"Stevens insisted that his nieces and nephews refer to her as Mrs. Smith, deference towards an African-American servant almost unheard of at that time. ",0
"As a ""for instance,"" notable Christian theorists such as Dr. James Dobson, Dr. Gary Smalley and Dr. Bill McDonald, who practice a more modern cognitive-behavioral approach, have experienced extremely good results over the course of several decades. ",1
"By the time President Reagan had given his first prepared speech on the epidemic, some six years into his presidency, 36,058 Americans had been diagnosed with AIDS and 20,849 had died of it. ",0
"The final scene was spoofed on the ""Family Guy"" episode ""Fifteen Minutes of Shame"" when a cutaway shows Brian Griffin saying to the rest of the family, ""I have an announcement. ",0
"In 1999 the government eradicated more than 150 km???ý of coca; this figure declined to 65 km&amp;sup2 in 2000, due largely to political instability. ",1
"Many critics praised the many subtle differences between the two universes, while others lauded Leonard Nimoy's appearance as William Bell and his scenes with Walter. ",0
"The kakapo was reportedly still present near the head of the Whanganui River as late as 1894, with one of the last records of a kakapo in the North Island being a single bird caught in the Kaimanawa Ranges by Te Kepa Puawheawhe in 1895. ",0
"No features of the skull suggest it had a crest like the broad-billed parrot, and there is not enough fossil evidence to determine whether it had pronounced sexual dimorphism. ",0
"""PC Zone""s Keith Pullin was disappointed that the game was not designed to reward tactics; in his experience, he achieved victory by continually summoning groups of creatures to attack the enemy. ",0
"Following the sacrifices in the World War I, the United States population turned to isolationism during the 1920s, opposing any action by the government that would drag the country into another European war. ",1
"The initial rotation rate is more uncertain, but models with slow to moderate initial rotation rates produce the best matches to Betelgeuse's current properties. ",0
The campuses are all in locations highly unconvenient to most of Moscow's residential and central areas. ,1
"The material is now in the United States National Museum of Natural History in Washington, D.C., and in the museum of the Pontifícia Universidade Católica do Rio Grande do Sul in Porto Alegre, Rio Grande do Sul. ",0
"Unlike ""even"", some mathematical terms are purposefully constructed to exclude trivial or degenerate cases. ",0
This blatantly racist law unfortunately still exists in all parts of the United Kingdom. ,1
For seventeen years he lived with the Calusa until explorer Pedro Menéndez de Avilés found him in 1566. ,0
"Instead, the TD&B would construct a connection from the D&SE at a point they called Lebanon Junction, now inside Dayton near the intersection of Woodman and Rainier Drives, to the small village of Dodds. ",0
Admiral Wright stuck by his reduced sentences. ,0
"The name ""Ceratosaurus"" may be translated as ""Horn lizard"" (from Greek ""κερας/κερατος, keras/keratos""—""horn"" and ""σαυρος""/""sauros""—""lizard""), and ""nasicornis"" with ""nose horn"" (from Latin ""nasus""—""nose"" and ""cornu""—""horn""). ",0
"The ship proved to be very manoeuvrable at medium and high speeds, but steered badly at low speeds and in wind due to her large surface area. ",0
"Glenn Lee Beck (born February 10, 1964) is an American talk radio and television host, conservative political commentator, author, and well known village idiot. ",1
"The first bridge on the site was a toll bridge built by Julian Tolmé in 1873, in the expectation that the western terminus of the Hammersmith and City Railway would shortly be built on the north bank, leading to a sharp increase in the number of people wanting to cross the river at this point. ",0
"Prayer, which determines what prayers are available to the player as well as how long those prayers will remain active before recharging at an altar, is trained by burying the bones that are dropped when creatures die, by worshipping the Ectofuntus in Port Phasmatys, and by killing ghasts. ",1
"Freeganism is a lifestyle based around the belief that almost all work and monetary exchanges within a capitalist economy contribute to myriad forms of exploitation - worker abuse, animal exploitation, hunger, ecological destruction, mass incarceration, war, inequitable distribution of resources, commodification of women - almost all issues addressed by social, ecological, and animal rights advocacy groups. ",1
"Meanwhile, the Soviet team travelled to Sweden for the World Cup without Streltsov, Ogonkov or Tatushin. ",0
"Greek soldiers were not rounded up as prisoners of war and were allowed instead to go home after the demobilisation of their units, while their officers were permitted to retain their side arms. ",0
"Some proponents of this theory, for example, hold that humankind can be considered a ""infection"" of Gaia, and that AIDS is a attempt by this immune system to reject the infection. ",1
"Not only this, but he is the unquestioned greatest player to ever pick up a basketball. ",1
"In the view of Catherine Cubitt the reform ""has rightly been regarded as one of the most significant episodes in Anglo-Saxon history"", which ""transformed English religious life, regenerated artistic and intellectual activities and forged a new relationship between church and king"". ",0
"In 1987, both the National and American League Rookie of the Year Awards were renamed the ""Jackie Robinson Award"" in honor of the first recipient (Robinson's Major League Rookie of the Year Award in 1947 encompassed both leagues). ",0
"From the 1875 attack by Custer murdering over 400 Cherokee women and children at the Ouachita River, in Oklahoma, until a bombing of the Alfred P. Murrah Federal Building in Oklahoma City, Oklahoma, Quantrill's raid was the single bloodiest act of domestic terrorism in America. ",1
"Indeed, there are many stories of confrontations with Ellison, sometimes even bordering on violence. ",1
"The song is also the topic of Italian poet Giovanni Pascoli's ""La Capinera"" [The Blackcap]. ",0
"Since 1966, the USGS has monitored the flow of the Bull Run River at a stream gauge from the mouth. ",0
"Inanimate objects are imbued with character as well; the city of Paris, a backdrop for much of his writing, takes on many human qualities. ",0
"Changing some of the elements of that situation shows that the developed world legally defends the situation where people suffer death by avoidable starvation, while others are living in over-abundance. ",1
"On the tour of South Africa, MCC were led by Frank Mann. ",0
Another possible explanation is subglacial eruptions created large amounts of glacial meltwater that scoured the surface of the exposed lava flows. ,0
"Jobs was intrigued by Berg's concept of a workstation and contemplated starting a higher education computer company in the fall of 1985, amidst increasing turmoil at Apple. ",0
"Downey challenged Douglas to a series of debates; Douglas, who was not a good debater, declined. ",0
"Average reservoir storage declined by at least 32 percent, further crippling the region's water supply and hydropower generation. ",0
"Also in the 1983–84 season, the Devils hosted the annual NHL All-Star Game. ",0
Genital integrity supporters condemn all infant circumcision as male genital mutilation comparable to female genital cutting. ,1
"Once you've done that you can go on forever."" ",0
"It is not yet known whether the medial pallium plays a similar role in even more primitive vertebrates, such as sharks and rays, or even lampreys and hagfish. ",0
"During the night, the regiment withdrew and laagered while the Germans retreated. ",0
"Nomadic Southern Athabaskan-speaking peoples, such as the Apache and Navajo, succeeded the Pueblo people in this region by the 15th century. ",0
"An Israeli military investigation later concluded ""beyond all doubt"" that the family was not hurt as a result of Israeli shelling. ",1
He made a substantial amount of money establishing mining claims for his clients in the former Mexican territory. ,0
Hardaway suffered an ankle injury that caused him to miss the December 29 game against Central Michigan and that broke his 81 consecutive games played streak that went back to the beginning of his Michigan career. ,0
African elephants are listed as vulnerable by the International Union for Conservation of Nature (IUCN) while the Asian elephant is classed as endangered. ,0
"On August 31, reconnaissance aircraft flying into the cyclone reported maximum sustained winds of up to around . ",0
"Of course, in these countries, they do not take safety as seriously as in the US. ",1
"David Bell edited the music, and Richard D. James was the production designer. ",0
"Assuming Sasirekha's form, he returns to Dvaraka and, with the help of his assistants Chinnamaya, Lambu and Jambu, wreaks havoc on her wedding to Lakshmana Kumara, preventing the marriage from being carried out. ",0
It slowly organized and became a tropical storm with 45 mph (75 km/h) sustained winds. ,0
The climate change—which resulted in a declining average annual temperature for Europe during the 14th century—was accompanied by an economic downturn. ,0
The article and illustrations created tourist interest in Yosemite and eventually led to its protection. ,0
"Images were shown by news outlets across the world, embarrassing Diệm's government and bringing negative global attention. ",0
"He no longer plays in a rock band, but regularly plays music with friends and on his own, and still writes songs. ",0
"Leach recalled in his memoirs: As a result of the White House lunch meeting, Leach agreed to abandon the idea that the double eagle design be used for the small gold pieces, and to cooperate with Bigelow and Pratt in the making of the new coins. ",0
"During the 1992 General Election campaign, Currie famously poured a glass of orange juice over Labour's Peter Snape shortly after an edition of the Midlands based television debate show ""Central Weekend"" had finished airing. ",1
"As the sight was not stabilized, any manoeuvres to correct for misalignment interfered with the ability to measure the heading, so these corrections further extended the bomb run. ",0
He is widely regarded as one of the greatest goalkeepers of all time. ,1
It also produced the Andean Volcanic Belt and the rest of the Andes. ,0
Major medical organizations and others do not accept the anecdotes offered by conversion therapists and ex-gay groups for reasons including: ,1
"Roland Michener Secondary Schoolsucks dick is an English public high school in South Porcupine, Ontario. ",1
"Sadly, a rescue team dispatched to the flooded residence removed the bodies of three unidentified individuals. ",1
"The thermoregulatory model explaining the origin of bipedalism is one of the simplest and most fanciful theories on the table, but it is a viable explanation. ",1
"At about the same time, Castillo Armas' planes flew over a pro-government rally in the capital. ",0
"Economists Laurence Kotlikoff and Sabine Jokisch reported the incentive to work and save would increase; by 2030, the economy's capital stock would increase by 43.7% over the current system, output by 9.4%, and real wages by 11.5%. ",0
He once had a 10-minute on-air rant about OS/2 versus Windows 95 and recommended OS/2. ,1
Calhoun argued that citizens from every state had the right to take their property to any territory. ,0
"The official highway map for Utah noted the new freeway, but qualified its existence with the words ""two lanes open"". ",0
"Between 22 September and 1 October, he flew ten combat missions in Sabres with the 336th Fighter Interceptor Squadron, dogfighting with MiG-15s on several occasions and damaging one. ",0
"Amid regular work for ""The Graphic"", ""Town and Country"" and ""Harper's Bazaar"", he quickly wrote ""Labels"", a detached account of his honeymoon cruise with She-Evelyn. ",0
"In 2015, Seacology launched its largest-ever project, a $3.4 million initiative to protect all of Sri Lanka's remaining mangrove forests and restore many degraded ones. ",0
"In the spring of 1909, Bryant moved to Portland, first sharing a downtown apartment with one of her college friends, Clara Wold, then renting her own apartment in the same building. ",0
"Hence the Persian Empire, Roman Empire and Islamic Caliphate can be seen as hyperpowers within the region of Western Eurasia, and the Maurya Empire and Chinese Empire within the region of Eastern Eurasia. ",1
"Oryzomys antillarum, also known as the Jamaican rice rat, is an extinct rodent of Jamaica. ",0
He was based in the mountainous town of Pleiku and oversaw the surrounding region and the lowlands to the north of the capital of Saigon. ,0
"The libretto, by Strozzi, is based on the ancient Greek myth of Pluto and Proserpine. ",0
"Another accessory crest, the anteroloph, is present, though small, on the first upper molar in ""Lundomys"", but entirely absent in both other genera. ",0
"Even in those provinces of the Anglican Communion where they are considered official statements of doctrine, much of the time it is for lipservice only. ",1
Ted was a fighter pilot with the United States Army Air Forces and served in the Aleutian Islands Campaign. ,0
"It has a tall, sickle-shaped dorsal fin that ranges in height from and averages , about two-thirds of the way back from the tip of the rostrum. ",0
"Summers' own songs for the Police, such as ""Omegaman"" and ""Mother"", perhaps unfairly received less acclaim (although his instrumental ""Behind My Camel"" won the Grammy for Best Rock Instrumental in 1980). ",1
"In later life, Maylam focused his attentions on exploring his family history, privately publishing ""Maylam Family Records"" in 1932, before dying in 1939. ",0
"The movement had its intellectual roots in the Jewish monthly review magazine ""Commentary"". ",1
"In other English-speaking countries, such as Australia, New Zealand and the United Kingdom, use of ""Ma'am"" or ""Madam"" has fallen out of common use; in fact, in 2009 the European Union issued guidance against the use of status-specific titles for women, since the equivalent title for men, ""Mr."", makes no reference to marital status, although many have claimed there is no connection between the sexes regarding this issue and it's laughable there are those that seek to raise it. ",1
"Two of the party's 2015-16 National Council are ex-British National Party members, which some ""Left Wing"" commentators, believe to be of significance, however, it should also be noted that over half of the 2015-16 English Democrats National Council are ex-Conservatives, a large proportion of ex-Labour and ex-UKIP. ",1
"The fleet reassembled on 6 August and steamed back to Kiel, where it conducted a mock attack on the harbor on 12 August. ",0
"Originally it was planned that an elliptical plaza would be built around the foot of the monument, enclosed by a granite wall high, with benches placed inside it, while a hedge of thujas was to be planted around the outside. ",0
"Testing carried out under the National Scrapie Plan looked for the ARQ allele, which protects against the scrapie disease and is present in modern selectively bred sheep, and found it in only 1.3 per cent of North Ronaldsay sheep. ",0
"Australian rules football's continued surge in popularity in south east Queensland is most likely due to the success of the Brisbane Lions in the national Australian Football League (AFL) competition, combined with the AFL's financial support for the local game and the fact that Australian Football is more entertaining than the rugby codes. ",1
"He was also the Victorian Schoolboys' 100 yards athletics champion three years in succession, from 1926 to 1928. ",0
Fathers' rights activists have also advocated for the inclusion of parental alienation disorder in the fifth version of the Diagnostic and Statistical Manual of Mental Disorders of the American Psychiatric Association. ,1
"The attacks against civilian populations in the course of the conflict are controversial, and Undersecretary-General for Humanitarian Affairs and Emergency Relief Coordinator Jan Egelandhas referred to the Israeli strikes as ""a violation of humanitarian law,"" though he also accused Hezbollah of ""cowardly blending"" among civilians. ",1
"Pontsticill is closely associated with the Brecon Mountain Railway, a popular heritage railway which runs along the former Brecon and Merthyr Railway line. ",1
"Ironically, the Beatles did, in fact, produce music videos specifically for television broadcast when it was becoming more impractical for them to appear in person on shows due to their massive popularity. ",1
"This happened long after the sedimentary rocks in the park were deposited, when the part of Gondwana that became Africa collided with what became North America, forming Pangaea. ",0
"The emperor deserting the capital would have been viewed as an act of capitulation, so court officials convinced him to abdicate. ",0
"Geoffrey Boycott later stated that depression amongst cricketers is rarely documented, but with the current congested ICC schedule, player ""burnout"" and similar illnesses were becoming more commonplace. ",0
"Albert William Ketèlbey (; born Ketelbey; 9 August 1875 – 26 November 1959) was an English composer, conductor and pianist, best known for his short pieces of light orchestral music. ",0
"Relying on conjecture and methodological fallacies to re-interpret historical sources, the theory says that the Merovingians were the descendants of Jesus Christ; it is seen as popular pseudohistory by academic historians. ",1
The song was featured in a horribly pretentious 2012 Super Bowl commercial for the Samsung Note ,1
Metal music is no longer the exclusive domain of male teenagers. ,0
"Prior to the election of Senator Barack Obama (D-Illinois), Waters was considered the United States' most prominent African-American legislator. ",1
"However, it has shown that people that have abortions are completely insane, and they are incredibly stupid. ",1
"Apparently close at first, the couple grew apart. ",0
"Shelton is a strongly Republican city in local, state and federal elections. ",1
"Alcoholics Anonymous (known commonly as ""A.A."" or ""AA"") is a world-wide religious cult of alcoholics whose stated primary purpose is to stay sober and to carry the message of recovery from alcoholism through the Twelve Steps. ",1
The passengers were assembled into an area of about . ,0
"Upon encountering an enemy, the player can use a variety of weapons to attack and defeat the enemy. ",0
Trips for tourists take them along the coast to Sandsend. ,0
Cope was outraged and the two argued for some time until they agreed to have Leidy examine the bones and determine who was right. ,0
The Parliament consists of two chambers. ,0
"They hosted parties and shuttled between Paris and New York; Gore Vidal, who met the Windsors socially, reported on the vacuity of the Duke's conversation. ",0
An extra-motivated Jordan began wearing his old number (23) again. ,1
"For example, Conservative liberal parties, such as the Dutch People's Party for Freedom and Democracy and the German Free Democratic Party adopt an economically conservative agenda, advocating a minimal role for the state in the economy. ",1
The engines were rated at with a top speed of . ,0
"Though the Center is non-partisan, it frequently agrees with (or is agreed with by) conservatives, much the same way the Michigan Prospect does with liberals. ",1
"The starring troupe are Mathew Baynton, Simon Farnaby, Martha Howe-Douglas, Jim Howick, Laurence Rickard and Ben Willbond, alongside a large supporting cast headed by Sarah Hadland, Lawry Lewin and Dominique Moore. ",0
"As indicated by a statistical analysis of shed teeth from 50 separate localities in and around Como Bluff, teeth of both ""Ceratosaurus"" and megalosaurids were most common in habitats in and around water sources such as wet floodplains, lake margins, and swamps. ",0
He warned that he might have to withdraw at least two squadrons back to Australia. ,0
"Only more massive stars, or low-metallicity stars with lower mass loss, would produce a black hole. ",0
"With the exception of back pain, the available evidence shows that chiropractic techniques are not clinically effective; they do not benefit the health of patients. ",1
Nick Evans is virtually a certainty to make Graham Henry's World Cup squad in France this year as a utility back. ,1
"In the 1864 presidential election Fillmore supported Democratic candidate George B. McClellan for the presidency, believing that the Democratic Party's plan for immediate cessation of fighting and allowing the seceded states to return with slavery intact was the best possibility for restoring the Union. ",0
"Coward disliked propaganda in plays; ""The theatre is a wonderful place, a house of strange enchantment, a temple of illusion. ",0
"Schaeffer's chemical test is often used to help identify and differentiate ""Agaricus"" species. ",0
"""Hindenburg"" was the last of the ships to sink. ",0
"Around that time, a hurricane watch was issued for the island of Bermuda, which was later upgraded to a warning. ",0
"However, the company increased the order by 10,000 units when advanced orders have exceeded expectations, and another 10,000 units was later added following the console's success at the ECES event. ",0
"Rhodes writes that society now uses the word ""slavery"" in modern contexts only as a metaphor, so that references to actual contemporary slavery can be dismissed as hyperbole, and she describes the film's goal as to ""reclaim the original term [slavery] and convince us that what is happening now is what happened then: highly organized and pervasive, intentional, highly profitable and ... fully as coercive and wantonly cruel."" ",0
"After they battled on the top rope, Tanahashi missed a ""High Fly Flow"" but countered Okada's ""Rainmaker"". ",0
Saint-Saëns was the first major French composer to write piano concertos. ,0
"French newspapers claimed that only half of the registered voters in Saigon had actually voted, and that the rest had boycotted the election, implying that more than 60% of the votes in the capital were not authentic. ",0
"Roche defended his race lead until stage thirteen, a climbing individual time trial to Monte Titano in San Marino, where he lost the pink jersey to his teammate and stage winner Visentini. ",0
When the First World War broke out in 1914 he immediately abandoned his studies and joined the German Army. ,1
"In Smith's version, the original crime was not discussed, and the focus was on the horse ride to Adelaide, and McLaren's account split the legend into two, one about a poisoning by Brown, and another in which Brown and an accomplice cornered Aboriginal people in the Papineau caves, smoked them out and shot them. ",0
"Committees were organized to formulate a constitution, refine ceremonial rituals, devise insignia, and plan future development. ",0
Such derivatives are regularly taken today by medical graduates about to enter medical practice. ,0
He identified the six divisions under Fredendall being sidelined for specialist training in bridge building but not amphibious assault and under heavy security. ,0
"Tidal forces also cause a body's rotation to gradually become tidally locked, such that it always presents the same face to its companion. ",0
"This all contrasts vividly with the redd fleshy eye rims, bill and legs. ",1
"The ""Sketch"" went so far as to claim the rivers of Poyais contained ""globules of pure gold"". ",0
"Knox chose to leave, and on 5 May he left for St Andrews. ",0
Benson sees no racial discrimination in the relationship between the two men and acknowledges that Bond feels genuine remorse and sadness at Quarrel's death. ,0
"Hitchens is known for his Islamophobia, atheism, antitheism and jingoism. ",1
"If some slaves were jettisoned in order to save the rest of the ""cargo"" or the ship, then a claim could be made under ""general average"". ",0
"Scouts and Guides were later split into ""junior"" and ""senior"" sections in many member organizations, and some organizations dropped the young adults' section. ",0
"Based on a firm appreciation of the situation, the attack was carried out with confidence, skill and boldness. ",1
"This part of Highway 401 often experiences heavy snowsqualls in early winter, sometimes extending as far east as Toronto. ",0
"In general, ""fady"" extend beyond a sense of the forbidden, but can include events that bring bad luck. ",0
"Gas Powered Games was founded in May 1998 by Chris Taylor, then known for the 1997 real-time strategy game ""Total Annihilation"". ",0
"Bart's year of birth was stated in ""I Married Marge"" (season three, 1991) as being in the early 1980s. ",0
He ministered in California until 1837 and became popular with Angelenos. ,0
"Only after Ottomans captured Albania, Albanians managed to fully ethnically possess its territory. ",1
"Later, Ford and his script editor, Martin Worth, travelled to Aldeburgh, and with Britten looked at possible churches for the performance. ",0
"The numbers of species cited above follows Frost and the total number of known amphibian species is over 7,000, of which nearly 90% are frogs. ",0
"All Music Guide noticed the lush, exotic album and rated it 4 stars, saying it was ""a fine debut by a band that bears watching."" ",1
"He supported Operation Chromite in October 1950, as well as the United Nations mission of Korean reunification. ",0
"She secretly works on a security console in the barracks in an attempt to contact ""Voyager"" but is caught. ",0
"The other type is the square plan with simple projections and recesses but with a possibility of both ""sekhari"" and ""bhumija"" superstructures. ",0
"Estimates, however, are provided through the counting of tourists by Western and Eastern border guards. ",0
Older specimens are often paler. ,0
"Bucer noted that as Luther had rejected impanation, the idea that Christ was ""made into bread"", there was no disagreement between Luther and Zwingli; both believed in a spiritual presence of Christ in the eucharist. ",0
"Though the 1975 grand final was played in the era of 3 point tries, and the winning margin would have been a still record 46-0 by today's standard. ",0
"It shares with Judaism the Hebrew Bible (historically called by Christians the Old Testament ), and for this reason is sometimes called an Abrahamic religion along with Judaism and Islam . ",1
"All three members of Powderfinger were students at Brisbane Grammar School – a private school in Spring Hill – and they started as a cover band playing pub rock classics by The Rolling Stones, The Doors, Led Zeppelin, Steppenwolf, Rodriguez and Neil Young. ",0
"He said he did not want to speak to the Englishman owing to the Bodyline tactics England were using, leaving Warner embarrassed and shaken. ",0
"Mani Ratnam (born June 2, 1956) is a critically acclaimed Tamil Indian film director, writer and producer.He is one of the few Indian directors whose talent is recognised worldwide. ",1
"By contrast, the insoluble sand can be collected and recycled by street sweeping vehicles and mixed with new salt crystals to be reused in later batches of grit. ",0
The non-existent concept of adolescence in the Middle Ages served as a model for Daenerys' sexual activity at the age of 13 in the books. ,1
"They do not form the large, close-knit groups seen in other baleen species. ",0
"Research is being undertaken into converting rapeseed oil into biodiesel, and the European biofuels directive intended to ensure that 5.75% Europe's transport fuel came from renewable sources by 2010. ",0
"The Sun-grazing comets of 1668, 1689, 1702 and 1945 seem to be closely related to those of 1882 and 1965, although their orbits are not well enough determined to establish whether they broke off from the parent comet in 1106, or the previous perihelion passage before that, some time in the 3–5th centuries AD. ",0
It is among the group's darkest tracks. ,1
"""Kaiser Friedrich III"" and the rest of the squadron returned to Kiel, arriving two days later. ",0
This means that the power to 'declare war' in effect rests with the ability to engage in combat. ,1
"A force of German infantry and army engineers went ashore to take the fortress, with heavy fire support from ""Schleswig-Holstein"". ",0
"The conservatives planned a monarchist political system, with a lesser role for Parliament. ",0
"Every non-player character required a voiceover, which helped Troika define its characters more quickly. ",0
It is arguably the most powerful conventional artillery system currently deployed. ,1
He was a devout Roman Catholic. ,0
"Somewhat more concrete than claims are the points that Hannity frequently creates falsifications to serve a given argument, and that Colmes receives less air-time than Hannity, in both words and minutes. ",1
"The huge success of ""Star Wars"" made her internationally famous and the character of Princess Leia became a merchandising triumph; small plastic action figures of the Princess were in toy stores across the United States. ",1
"Matilda challenged his reign; as a result, England descended into a period of disorder known as the Anarchy. ",0
"Fermi became an American citizen in July 1944, the earliest date the law allowed. ",0
"Nevada was also ranked sixth nationally in tackles for loss, with an average of 8.0 per game. ",0
This place is a realm at the end of time where the goddess keeps a dark energy called Chaos from escaping and destroying the timeline. ,0
"Racism provides another example of a common meme: an ideology that has come to separate people, killing those who are the target of racism and threatning the lives of those who do not believe in it.. Once introduced into a culture, memes evolve(antisematism versus xenophobia) and spread through society, sometimes becoming both harmful and attractive so that they spread like a virus.(Ref. ",1
"José Mourinho is the club's current manager, having been appointed on 27 May 2016. ",0
"Some baleen whales can become victims of bycatch, which is especially serious for North Atlantic right whales considering its small number. ",0
"After violin and viola studies, and a decade as an orchestral player and occasional conductor, he began to receive regular conducting engagements in 1907. ",0
"After 2001, she has generally supported spending for national defense in areas of the so-called War on Terrorism. ",1
"In 1932, he took a teaching position in biology at Colgate University. ",0
"Certainly their concern was heightened not only given its location but more so in that at times the volume being discharged was inconsistent, they later testified at the Coroner's Inquest. ",1
"Yet if the head of the Anglican Church and the United Kingdom was such an opponent, one would think that the Black and Tans would have been brought to heel by force. ",1
"George VI's coronation at Westminster Abbey took place on 12 May 1937, the date previously intended for Edward's coronation. ",0
"The car stopped to allow Keyworth—holding the bag of money—to open the gates; as it started to pull off, Lepidus grabbed the boy and tried to take the bag from him, but Keyworth held him off. ",0
"But the prospect of a ""golden era"" for Southend United had to be put on hold for a while after the club sold many of its talented players and the club dropped back into the basement in 1984 to embark of a fight for survival both on and off the pitch. ",1
The first scale of severity was described by Hunt and Hess in 1968: The Fisher Grade classifies the appearance of subarachnoid hemorrhage on CT scan. ,0
"Tillman called black disenfranchisement ""the sole cause of our being here"". ",0
"The coat is typically tawny like that of the lion, which is why it was initially called the ""mountain lion"", but it otherwise ranges to silvery-grey or reddish, with lighter patches on the underbody, including the jaws, chin, and throat. ",0
As a common breed in Australia it is also one of the breeds commonly involved in dog attacks. ,1
"It generally does poorly in eastern Australia, although it is grown commercially in southeastern South Australia as a cut flower crop. ",0
"Then this true ""historical transformation"" could and should take the place of the mathematical transformation postulated by Marx in Chapter 9 of Volume III. ",1
"Although having reached legal retirement age in 1927, and thus unable to be offered another five-year contract, Murray was reappointed on an annual basis each year until 1935. ",0
"Far darker than Zeffirelli's version, the film is set in the ""crass, violent and superficial society"" of Verona Beach and Sycamore Grove. ",0
"This plan backfired, as Soviet viewers envied the Joad family, who (by Soviet standards) were wealthy. ",1
Rockefeller hired Hugh Sterling Robertson to solicit tenants and secure lease agreements. ,0
"Spain's six Schneider CA1 assault tanks were put into service with the Republican Army, and saw combat around Madrid before and during the Siege of Madrid, and during the Siege of the Alcázar in Toledo. ",0
"Although Garland and William Dean Howells encouraged him to submit his poetry for publication, Crane's free verse was too unconventional for most. ",0
"However, the combination of elements in Velázquez's composition was original. ",0
"One story, ""As It Is Written"", by De Lysle Ferree Cass, was misidentified by Murray as the work of Clark Ashton Smith, and this led to delays in publication as Odyssey made separate plans to publish the story under Smith's name. ",0
"In Manistee, the Manistee River is spanned by a double-leaf bascule bridge built in 1933. ",0
"The former replenishes energy, while the latter gives a speed boost without using up any energy. ",0
"The German fire was accurate from the start, with ""Tiger"" hit six times by ""Moltke"" within the first seven minutes; although two of these hits temporarily disabled both 'Q' and 'X' turrets, she was not seriously damaged. ",0
"Romanow helped push the constitution to the far left: he objected strongly to any protections on private property in the new Charter of Rights and Freedoms, and none were included. ",1
"They can also use ""secondary"" weapons that consume Ryu's ""spiritual strength"". ",0
"It included enhanced graphics in full HD (1080p), the option to switch to the original soundtrack and the ability to transfer save files from the PS3 & PS Vita versions. ",0
"This may be partly because the ""National Question"" is less focussed on European participation and more focussed on the continued link with the United Kingdom, but mainly because UKIP is seen as an English party appealing to English born incomers and somewhat antagonistic towards the Welsh and Scots. ",1
"The park had dining halls, auditoriums, pavilions, a boathouse, an amphitheater, a bandstand, and athletic facilities. ",0
"The cane toad has many other common names, including ""giant toad"" and ""marine toad""; the former refers to its size, and the latter to the binomial name, ""R. marina"". ",0
"Inside, Quatermass and the others find the remains of insect-like aliens resembling giant three-legged locusts, with stubby antennae on their heads giving the impression of horns. ",0
Leigh's family objected to the fictionalisation of her murder. ,0
Defeat at the Battle of Bouvines in July 1214 marked the end of John's ambitions to retake Normandy and exacerbated the situation in England. ,0
"In 1975, it was estimated that since the 1950s, lion numbers decreased by half to 200,000 and perhaps even less. ",0
There is a consensus among historians of medicine that these efforts were partially an effort by the evolving profession of Medial Doctors to stop dangerous folk practitioners and partially a reflection of that same groups desire to eliminate the economic competition of [[mid-wives]] to their business. ,1
